TransactionID,CustomerID,Age,Gender,Income,ProductCategory,Product,Quantity,Price,TotalAmount,PaymentMethod,StoreLocation,PurchaseDate,DayOfWeek,TimeOfDay,Promotion,Returned
2883,1982,56,Male,62228,Clothing,Jeans,3,136.04,408.12,Credit Card,South,2024-01-16,Tuesday,Afternoon,Yes,No
2884,1281,69,Male,53593,Home,Chair,2,17.75,35.5,Credit Card,East,2024-04-20,Saturday,Morning,No,No
2885,1022,36,Male,56277,Electronics,Phone,1,380.24,380.24,Cash,West,2024-09-21,Saturday,Morning,Yes,No
2886,1541,25,Male,104267,Grocery,Milk,3,152.17,456.51,Debit Card,West,2024-04-21,Sunday,Evening,No,Yes
2887,1454,66,Female,108643,Home,Chair,5,406.62,2033.1,Cash,South,2024-05-18,Saturday,Evening,No,Yes
2888,1653,61,Female,61025,Sports,Football,3,429.72,1289.16,Cash,South,2024-09-05,Thursday,Morning,Yes,Yes
2889,1891,26,Female,65977,Grocery,Eggs,1,254.7,254.7,Credit Card,East,2024-07-05,Friday,Evening,No,Yes
2890,1428,67,Male,74111,Clothing,Jacket,1,125.62,125.62,Cash,North,2024-10-21,Monday,Afternoon,No,No
2891,1268,65,Female,80814,Electronics,Headphones,1,413.16,413.16,Debit Card,East,2024-10-26,Saturday,Evening,Yes,Yes
2892,1865,38,Male,96901,Sports,Football,3,147.61,442.83,Cash,East,2024-01-22,Monday,Morning,No,Yes
2893,1027,46,Female,108074,Clothing,Jeans,3,302.66,907.98,Credit Card,East,2024-06-19,Wednesday,Evening,Yes,No
2894,1519,66,Male,117037,Grocery,Cheese,4,389.1,1556.4,Debit Card,West,2024-08-19,Monday,Evening,No,Yes
2895,1956,49,Female,78772,Sports,Football,3,145.52,436.56,Cash,North,2024-03-05,Tuesday,Morning,No,Yes
2896,1151,36,Male,93245,Sports,Basketball,5,24.08,120.4,Debit Card,North,2024-12-29,Sunday,Afternoon,No,No
2897,1614,36,Female,104604,Home,Table,3,461.4,1384.2,Credit Card,West,2024-08-06,Tuesday,Morning,Yes,Yes
2898,1577,39,Female,116375,Home,Chair,2,168.3,336.6,Cash,South,2024-06-24,Monday,Morning,Yes,No
2899,1441,46,Female,111797,Electronics,Tablet,3,66.34,199.02,Credit Card,South,2024-09-08,Sunday,Morning,No,No
2900,1369,30,Male,67096,Clothing,Shirt,2,141.77,283.54,Debit Card,North,2024-01-29,Monday,Afternoon,No,No
2901,1344,53,Male,67983,Clothing,Jeans,5,481.9,2409.5,Debit Card,West,2024-04-05,Friday,Morning,No,Yes
2902,1571,60,Male,56678,Clothing,Jacket,4,351.18,1404.72,Debit Card,West,2024-09-17,Tuesday,Morning,No,Yes
2903,1776,18,Female,106091,Electronics,Laptop,5,211.6,1058.0,Cash,North,2024-05-30,Thursday,Morning,Yes,No
2904,1090,41,Female,119193,Home,Lamp,3,384.15,1152.45,Credit Card,West,2024-10-25,Friday,Morning,Yes,No
2905,1569,42,Male,110748,Grocery,Milk,4,22.84,91.36,Cash,East,2024-11-26,Tuesday,Evening,Yes,No
2906,1034,41,Female,102334,Grocery,Milk,1,58.47,58.47,Credit Card,South,2024-01-23,Tuesday,Morning,No,No
2907,1049,20,Male,119911,Grocery,Bread,5,219.55,1097.75,Debit Card,North,2024-04-04,Thursday,Morning,Yes,Yes
2908,1573,58,Female,97994,Grocery,Milk,5,268.49,1342.45,Credit Card,East,2024-05-25,Saturday,Afternoon,Yes,No
2909,1791,46,Female,82976,Grocery,Eggs,2,370.88,741.76,Cash,South,2024-06-02,Sunday,Evening,Yes,No
2910,1301,29,Female,87011,Clothing,Jeans,3,78.71,236.13,Debit Card,East,2024-05-20,Monday,Morning,No,No
2911,1663,53,Male,119682,Grocery,Cheese,5,411.11,2055.55,Debit Card,South,2024-08-14,Wednesday,Evening,No,Yes
2912,1530,23,Female,88147,Clothing,Jeans,5,285.41,1427.05,Debit Card,West,2024-09-26,Thursday,Afternoon,Yes,No
2913,1954,34,Female,109935,Grocery,Eggs,2,50.47,100.94,Debit Card,East,2024-08-11,Sunday,Afternoon,No,Yes
2914,1147,30,Female,31341,Grocery,Cheese,5,380.71,1903.55,Cash,West,2024-05-17,Friday,Evening,No,Yes
2915,1399,44,Male,45956,Sports,Football,2,290.39,580.78,Credit Card,South,2024-12-06,Friday,Evening,Yes,No
2916,1392,53,Female,48005,Grocery,Milk,2,236.52,473.04,Credit Card,West,2024-12-27,Friday,Evening,No,Yes
2917,1054,42,Male,56706,Sports,Basketball,4,460.36,1841.44,Cash,East,2024-09-10,Tuesday,Evening,Yes,No
2918,1950,34,Female,72973,Sports,Basketball,3,339.51,1018.53,Debit Card,West,2024-11-29,Friday,Evening,No,Yes
2919,1845,69,Female,95852,Home,Lamp,1,31.79,31.79,Debit Card,East,2024-02-04,Sunday,Evening,Yes,No
2920,1652,65,Female,115414,Home,Table,3,470.62,1411.86,Debit Card,South,2024-07-31,Wednesday,Morning,Yes,No
2921,1037,41,Female,44073,Clothing,Jeans,3,100.48,301.44,Debit Card,East,2024-03-31,Sunday,Morning,Yes,No
2922,1154,23,Female,88074,Clothing,Jeans,1,433.4,433.4,Credit Card,North,2024-05-07,Tuesday,Afternoon,Yes,Yes
2923,1588,23,Female,117906,Electronics,Headphones,4,190.16,760.64,Credit Card,South,2024-04-24,Wednesday,Afternoon,No,Yes
2924,1050,52,Male,112039,Clothing,Shirt,2,417.31,834.62,Cash,West,2024-08-04,Sunday,Afternoon,Yes,No
2925,1874,49,Male,66588,Grocery,Bread,2,276.24,552.48,Credit Card,West,2024-01-21,Sunday,Evening,Yes,Yes
2926,1843,49,Male,35001,Clothing,Shirt,2,303.55,607.1,Cash,East,2024-06-27,Thursday,Afternoon,No,Yes
2927,1594,67,Female,77428,Sports,Tennis Racket,1,170.21,170.21,Credit Card,West,2024-01-10,Wednesday,Evening,Yes,No
2928,1631,57,Female,42541,Electronics,Headphones,2,161.68,323.36,Cash,South,2024-01-23,Tuesday,Afternoon,Yes,Yes
2929,1495,48,Female,46187,Grocery,Milk,4,43.02,172.08,Cash,South,2024-03-12,Tuesday,Morning,No,Yes
2930,1601,47,Female,74453,Grocery,Cheese,1,144.85,144.85,Debit Card,South,2024-03-20,Wednesday,Morning,No,No
2931,1084,57,Male,88126,Clothing,Shirt,1,93.91,93.91,Debit Card,West,2024-06-28,Friday,Afternoon,Yes,No
2932,1226,30,Female,41330,Home,Table,3,257.55,772.65,Debit Card,South,2024-05-08,Wednesday,Afternoon,No,Yes
2933,1339,39,Male,85179,Home,Chair,1,338.85,338.85,Debit Card,West,2024-01-30,Tuesday,Morning,No,Yes
2934,1741,38,Male,31011,Electronics,Headphones,4,277.18,1108.72,Credit Card,West,2024-10-23,Wednesday,Morning,No,Yes
2935,1473,22,Male,53308,Electronics,Laptop,4,229.55,918.2,Cash,South,2024-04-02,Tuesday,Morning,No,Yes
2936,1818,68,Male,105281,Grocery,Bread,1,316.67,316.67,Debit Card,East,2024-09-28,Saturday,Afternoon,No,Yes
2937,1991,23,Female,73364,Home,Chair,4,292.93,1171.72,Credit Card,South,2024-02-25,Sunday,Evening,Yes,No
2938,1151,35,Male,81897,Clothing,Jeans,5,393.14,1965.7,Cash,East,2024-02-26,Monday,Evening,Yes,No
2939,1738,20,Female,39020,Electronics,Headphones,3,274.46,823.38,Credit Card,East,2024-02-20,Tuesday,Morning,Yes,No
2940,1291,43,Female,62481,Grocery,Cheese,2,383.16,766.32,Credit Card,East,2024-09-03,Tuesday,Evening,No,Yes
2941,1716,37,Male,91009,Electronics,Laptop,5,410.72,2053.6,Debit Card,North,2024-07-26,Friday,Afternoon,Yes,No
2942,1951,46,Male,113858,Grocery,Milk,4,10.31,41.24,Cash,East,2024-08-13,Tuesday,Morning,Yes,No
2943,1349,63,Male,102325,Grocery,Bread,5,373.7,1868.5,Credit Card,West,2024-11-24,Sunday,Evening,No,Yes
2944,1389,51,Male,89508,Home,Lamp,4,190.61,762.44,Debit Card,North,2024-09-09,Monday,Evening,Yes,Yes
2945,1792,54,Male,34001,Electronics,Laptop,3,361.95,1085.85,Cash,North,2024-07-12,Friday,Evening,Yes,No
2946,1734,59,Male,93979,Sports,Football,4,147.32,589.28,Debit Card,North,2024-09-22,Sunday,Evening,No,Yes
2947,1740,37,Male,80555,Clothing,Jacket,3,464.4,1393.2,Debit Card,South,2024-06-20,Thursday,Evening,Yes,No
2948,1478,19,Female,80095,Clothing,Shirt,5,134.18,670.9,Credit Card,North,2024-08-28,Wednesday,Evening,No,Yes
2949,1435,27,Male,89004,Electronics,Phone,4,17.9,71.6,Credit Card,West,2024-02-03,Saturday,Morning,No,Yes
2950,1881,19,Male,33458,Sports,Football,4,420.03,1680.12,Cash,North,2024-10-28,Monday,Afternoon,Yes,Yes
2951,1068,59,Female,36417,Electronics,Phone,2,252.3,504.6,Debit Card,South,2024-09-27,Friday,Morning,No,Yes
2952,1951,69,Female,90940,Home,Table,1,46.89,46.89,Cash,West,2024-03-09,Saturday,Evening,No,Yes
2953,1132,24,Male,103815,Clothing,Jeans,5,454.84,2274.2,Debit Card,West,2024-01-15,Monday,Afternoon,No,Yes
2954,1207,58,Female,107938,Clothing,Jeans,5,344.49,1722.45,Cash,South,2024-03-17,Sunday,Morning,No,Yes
2955,1886,70,Male,56824,Clothing,Jeans,2,428.46,856.92,Cash,West,2024-05-24,Friday,Evening,Yes,No
2956,1045,21,Female,76782,Electronics,Tablet,4,374.77,1499.08,Cash,West,2024-11-23,Saturday,Afternoon,Yes,No
2957,1554,25,Male,44811,Home,Lamp,4,134.76,539.04,Debit Card,East,2024-09-12,Thursday,Afternoon,Yes,No
2958,1884,57,Female,115800,Sports,Basketball,2,270.84,541.68,Debit Card,West,2024-11-05,Tuesday,Evening,No,Yes
2959,1769,25,Male,75962,Grocery,Milk,1,307.76,307.76,Credit Card,West,2024-05-10,Friday,Afternoon,Yes,No
2960,1390,69,Female,44671,Sports,Football,5,213.01,1065.05,Cash,South,2024-04-17,Wednesday,Afternoon,Yes,Yes
2961,1038,31,Male,62154,Sports,Basketball,5,112.29,561.45,Debit Card,West,2024-09-28,Saturday,Morning,No,Yes
2962,1382,32,Male,73178,Clothing,Shirt,4,346.33,1385.32,Credit Card,South,2024-11-02,Saturday,Evening,No,Yes
2963,1794,53,Female,63237,Home,Lamp,1,61.3,61.3,Cash,South,2024-07-25,Thursday,Evening,Yes,No
2964,1763,41,Male,89252,Grocery,Bread,2,73.04,146.08,Credit Card,North,2024-08-13,Tuesday,Evening,No,Yes
2965,1441,39,Male,62020,Sports,Tennis Racket,3,344.4,1033.2,Debit Card,East,2024-11-25,Monday,Evening,Yes,No
2966,1333,48,Female,93244,Sports,Football,4,153.82,615.28,Credit Card,South,2024-12-08,Sunday,Afternoon,Yes,No
2967,1656,38,Male,75841,Grocery,Milk,1,346.52,346.52,Debit Card,East,2024-01-17,Wednesday,Evening,Yes,No
2968,1161,21,Female,97576,Electronics,Phone,4,297.8,1191.2,Debit Card,West,2024-11-25,Monday,Afternoon,No,Yes
2969,1190,57,Female,55831,Grocery,Milk,4,270.24,1080.96,Debit Card,North,2024-09-23,Monday,Evening,No,Yes
2970,1332,19,Female,105055,Clothing,Shirt,5,323.39,1616.95,Debit Card,East,2024-02-24,Saturday,Morning,Yes,No
2971,1307,27,Female,107726,Home,Table,5,100.51,502.55,Debit Card,South,2024-02-28,Wednesday,Morning,Yes,Yes
2972,1818,22,Female,110123,Sports,Tennis Racket,1,110.99,110.99,Credit Card,South,2024-07-08,Monday,Afternoon,No,No
2973,1541,37,Male,43204,Electronics,Headphones,4,23.6,94.4,Credit Card,East,2024-08-22,Thursday,Afternoon,No,No
2974,1658,23,Female,67524,Grocery,Cheese,2,154.43,308.86,Debit Card,East,2024-05-25,Saturday,Afternoon,Yes,No
2975,1933,29,Male,60214,Clothing,Jacket,3,397.56,1192.68,Cash,South,2024-03-14,Thursday,Evening,Yes,Yes
2976,1291,18,Female,40926,Home,Chair,3,118.39,355.17,Debit Card,West,2024-02-01,Thursday,Evening,No,Yes
2977,1853,34,Female,119807,Electronics,Laptop,4,30.11,120.44,Credit Card,North,2024-01-27,Saturday,Afternoon,No,No
2978,1400,30,Female,47493,Electronics,Headphones,1,371.41,371.41,Credit Card,South,2024-03-25,Monday,Afternoon,Yes,No
2979,1346,43,Male,80196,Sports,Football,5,172.03,860.15,Debit Card,North,2024-09-27,Friday,Evening,No,Yes
2980,1276,25,Male,58617,Grocery,Cheese,4,183.03,732.12,Credit Card,South,2024-09-22,Sunday,Afternoon,Yes,No
2981,1926,45,Female,102341,Electronics,Tablet,5,53.96,269.8,Debit Card,West,2024-10-07,Monday,Morning,Yes,Yes
2982,1337,29,Female,107679,Grocery,Bread,1,408.15,408.15,Credit Card,North,2024-11-29,Friday,Afternoon,Yes,Yes
2983,1596,56,Female,96031,Electronics,Headphones,1,145.7,145.7,Credit Card,South,2024-09-19,Thursday,Afternoon,No,Yes
2984,1595,30,Male,67291,Grocery,Cheese,3,81.15,243.45,Credit Card,South,2024-12-29,Sunday,Morning,Yes,No
2985,1309,20,Male,36768,Sports,Tennis Racket,3,352.41,1057.23,Debit Card,West,2024-07-25,Thursday,Afternoon,No,Yes
2986,1556,22,Male,90732,Grocery,Milk,2,332.73,665.46,Debit Card,East,2024-11-06,Wednesday,Morning,No,Yes
2987,1319,35,Male,71072,Grocery,Bread,1,282.07,282.07,Credit Card,North,2024-02-20,Tuesday,Morning,Yes,Yes
2988,1322,26,Male,43414,Clothing,Jeans,5,384.91,1924.55,Credit Card,East,2024-04-03,Wednesday,Evening,No,Yes
2989,1956,63,Male,46434,Grocery,Eggs,4,91.21,364.84,Debit Card,West,2024-02-11,Sunday,Evening,Yes,No
2990,1010,26,Female,62361,Clothing,Shirt,2,270.76,541.52,Debit Card,North,2024-08-17,Saturday,Afternoon,No,Yes
2991,1030,37,Male,111143,Grocery,Cheese,4,355.62,1422.48,Debit Card,East,2024-01-27,Saturday,Evening,No,Yes
2992,1498,26,Male,35205,Home,Lamp,3,93.35,280.05,Debit Card,North,2024-01-11,Thursday,Morning,Yes,Yes
2993,1036,68,Female,39573,Electronics,Tablet,2,145.41,290.82,Debit Card,South,2024-06-25,Tuesday,Afternoon,Yes,No
2994,1354,36,Male,87261,Sports,Tennis Racket,2,298.8,597.6,Debit Card,West,2024-12-29,Sunday,Evening,Yes,Yes
2995,1564,38,Male,58774,Sports,Tennis Racket,1,403.44,403.44,Credit Card,South,2024-07-14,Sunday,Evening,Yes,Yes
2996,1641,28,Female,101995,Home,Lamp,1,241.66,241.66,Cash,North,2024-05-20,Monday,Morning,Yes,No
2997,1925,47,Male,40364,Sports,Tennis Racket,5,186.77,933.85,Credit Card,North,2024-02-11,Sunday,Evening,No,Yes
2998,1698,55,Male,118403,Electronics,Phone,3,128.48,385.44,Cash,West,2024-01-30,Tuesday,Afternoon,Yes,No
2999,1875,59,Male,94961,Home,Table,1,362.99,362.99,Cash,East,2024-10-16,Wednesday,Afternoon,No,Yes
3000,1202,68,Female,89777,Home,Lamp,4,353.65,1414.6,Debit Card,South,2024-02-06,Tuesday,Morning,Yes,No
3001,1933,55,Female,39562,Sports,Basketball,5,143.34,716.7,Debit Card,East,2024-03-28,Thursday,Morning,No,Yes
3002,1596,39,Female,43214,Grocery,Bread,1,372.54,372.54,Cash,North,2024-06-28,Friday,Afternoon,Yes,Yes
3003,1423,31,Female,44383,Electronics,Laptop,5,208.31,1041.55,Debit Card,East,2024-02-24,Saturday,Evening,Yes,No
3004,1234,43,Female,109351,Electronics,Headphones,1,129.65,129.65,Debit Card,South,2024-09-11,Wednesday,Morning,Yes,No
3005,1267,26,Female,93814,Sports,Basketball,1,496.56,496.56,Credit Card,South,2024-04-20,Saturday,Evening,Yes,No
3006,1528,23,Female,38274,Sports,Tennis Racket,5,376.31,1881.55,Debit Card,East,2024-12-11,Wednesday,Afternoon,No,Yes
3007,1898,26,Male,39254,Grocery,Cheese,3,474.26,1422.78,Debit Card,South,2024-09-11,Wednesday,Morning,Yes,No
3008,1313,56,Male,61274,Electronics,Laptop,5,254.41,1272.05,Credit Card,South,2024-01-28,Sunday,Afternoon,No,Yes
3009,1800,55,Female,118254,Electronics,Laptop,2,407.95,815.9,Cash,North,2024-09-17,Tuesday,Morning,Yes,Yes
3010,1427,37,Female,42147,Electronics,Laptop,2,38.52,77.04,Credit Card,East,2024-02-08,Thursday,Evening,No,No
3011,1557,23,Female,35969,Grocery,Eggs,4,36.03,144.12,Cash,West,2024-09-29,Sunday,Afternoon,Yes,No
3012,1777,22,Female,104432,Sports,Tennis Racket,4,431.63,1726.52,Credit Card,South,2024-12-06,Friday,Morning,Yes,No
3013,1192,59,Female,117070,Home,Table,2,363.5,727.0,Debit Card,East,2024-03-07,Thursday,Morning,Yes,No
3014,1369,22,Male,32727,Clothing,Jeans,1,37.49,37.49,Cash,East,2024-02-26,Monday,Morning,Yes,No
3015,1344,41,Female,89665,Sports,Basketball,2,28.43,56.86,Debit Card,South,2024-12-16,Monday,Evening,Yes,Yes
3016,1237,56,Female,85477,Home,Chair,1,247.12,247.12,Credit Card,West,2024-10-10,Thursday,Afternoon,No,No
3017,1487,65,Female,78636,Electronics,Phone,5,242.79,1213.95,Cash,North,2024-03-06,Wednesday,Morning,Yes,Yes
3018,1994,54,Male,110573,Home,Lamp,2,25.65,51.3,Cash,West,2024-04-25,Thursday,Morning,No,No
3019,1119,55,Female,71823,Clothing,Jacket,5,207.9,1039.5,Cash,North,2024-11-26,Tuesday,Evening,No,Yes
3020,1848,64,Male,66772,Electronics,Laptop,4,481.11,1924.44,Cash,West,2024-06-08,Saturday,Evening,Yes,No
3021,1641,58,Male,75591,Home,Table,5,169.07,845.35,Credit Card,North,2024-10-03,Thursday,Evening,No,Yes
3022,1244,60,Female,48377,Electronics,Headphones,3,414.48,1243.44,Cash,South,2024-04-30,Tuesday,Evening,Yes,No
3023,1083,61,Female,62985,Electronics,Tablet,2,260.7,521.4,Debit Card,West,2024-01-05,Friday,Morning,Yes,Yes
3024,1479,58,Male,76545,Grocery,Cheese,5,330.08,1650.4,Credit Card,North,2024-12-17,Tuesday,Afternoon,No,Yes
3025,1698,59,Female,74115,Grocery,Eggs,3,144.8,434.4,Credit Card,West,2024-09-21,Saturday,Evening,No,Yes
3026,1466,47,Male,114455,Grocery,Milk,1,371.43,371.43,Debit Card,South,2024-12-13,Friday,Evening,Yes,No
3027,1022,67,Female,94813,Electronics,Laptop,2,151.05,302.1,Credit Card,West,2024-07-06,Saturday,Evening,No,Yes
3028,1550,62,Male,66633,Electronics,Laptop,3,278.22,834.66,Debit Card,West,2024-02-11,Sunday,Evening,No,Yes
3029,1263,35,Male,86807,Grocery,Eggs,3,412.74,1238.22,Debit Card,North,2024-12-22,Sunday,Afternoon,No,Yes
3030,1481,23,Male,32054,Electronics,Tablet,4,390.4,1561.6,Credit Card,South,2024-03-21,Thursday,Afternoon,No,Yes
3031,1795,21,Female,116456,Clothing,Shirt,1,234.47,234.47,Credit Card,East,2024-07-11,Thursday,Evening,No,Yes
3032,1579,57,Female,116149,Clothing,Jacket,1,378.61,378.61,Cash,North,2024-05-13,Monday,Morning,Yes,No
3033,1452,57,Male,64225,Home,Lamp,2,145.4,290.8,Credit Card,East,2024-09-27,Friday,Morning,Yes,Yes
3034,1196,21,Male,97063,Home,Table,2,72.27,144.54,Credit Card,East,2024-07-01,Monday,Evening,No,No
3035,1099,50,Male,51764,Home,Table,5,44.93,224.65,Debit Card,North,2024-01-12,Friday,Morning,No,No
3036,1925,66,Female,65495,Grocery,Bread,3,444.71,1334.13,Cash,West,2024-05-31,Friday,Morning,No,Yes
3037,1215,42,Male,71314,Electronics,Phone,2,66.12,132.24,Debit Card,East,2024-02-25,Sunday,Evening,Yes,No
3038,1606,19,Male,33639,Home,Chair,4,55.72,222.88,Cash,West,2024-11-28,Thursday,Evening,Yes,No
3039,1802,20,Female,46855,Grocery,Milk,3,136.07,408.21,Cash,West,2024-08-12,Monday,Evening,Yes,Yes
3040,1772,41,Male,103470,Clothing,Jacket,2,161.4,322.8,Debit Card,North,2024-03-04,Monday,Afternoon,Yes,Yes
3041,1320,60,Female,65407,Grocery,Cheese,1,269.3,269.3,Debit Card,East,2024-04-17,Wednesday,Afternoon,No,Yes
3042,1994,27,Female,99463,Grocery,Eggs,1,269.26,269.26,Debit Card,East,2024-01-17,Wednesday,Morning,Yes,No
3043,1199,40,Female,107746,Grocery,Eggs,5,32.7,163.5,Credit Card,East,2024-11-26,Tuesday,Morning,Yes,No
3044,1028,69,Female,71438,Electronics,Tablet,5,48.57,242.85,Cash,West,2024-04-18,Thursday,Afternoon,No,No
3045,1933,26,Female,53702,Clothing,Jacket,4,248.71,994.84,Debit Card,East,2024-05-26,Sunday,Afternoon,No,Yes
3046,1270,68,Male,34446,Clothing,Jeans,3,404.33,1212.99,Credit Card,West,2024-01-05,Friday,Afternoon,Yes,No
3047,1304,52,Female,46502,Home,Table,3,402.15,1206.45,Debit Card,West,2024-10-30,Wednesday,Morning,No,Yes
3048,1924,59,Female,115619,Home,Chair,5,54.83,274.15,Credit Card,North,2024-05-10,Friday,Morning,No,No
3049,1880,41,Female,76429,Grocery,Cheese,1,50.83,50.83,Debit Card,North,2024-10-20,Sunday,Evening,Yes,No
3050,1862,58,Female,91437,Electronics,Tablet,5,75.95,379.75,Credit Card,East,2024-12-08,Sunday,Morning,No,Yes
3051,1303,30,Male,119867,Home,Chair,2,70.19,140.38,Credit Card,South,2024-12-14,Saturday,Evening,No,No
3052,1690,58,Female,65053,Grocery,Cheese,5,288.74,1443.7,Credit Card,South,2024-08-06,Tuesday,Morning,No,Yes
3053,1605,34,Female,64414,Clothing,Jeans,5,350.83,1754.15,Debit Card,East,2024-08-21,Wednesday,Evening,Yes,No
3054,1459,64,Male,44312,Home,Lamp,3,342.12,1026.36,Cash,South,2024-08-12,Monday,Evening,Yes,Yes
3055,1234,26,Male,119492,Clothing,Shirt,2,110.57,221.14,Credit Card,West,2024-12-06,Friday,Morning,No,No
3056,1104,47,Female,65471,Electronics,Headphones,1,142.69,142.69,Debit Card,East,2024-12-05,Thursday,Afternoon,Yes,No
3057,1167,53,Female,60330,Sports,Football,1,482.59,482.59,Debit Card,North,2024-03-10,Sunday,Evening,Yes,Yes
3058,1735,56,Male,34962,Home,Lamp,3,341.19,1023.57,Debit Card,East,2024-03-27,Wednesday,Evening,Yes,No
3059,1798,44,Female,93113,Clothing,Shirt,2,314.35,628.7,Debit Card,East,2024-04-21,Sunday,Morning,No,Yes
3060,1198,64,Male,87732,Sports,Football,5,212.02,1060.1,Cash,South,2024-02-10,Saturday,Afternoon,Yes,No
3061,1012,26,Female,30185,Home,Table,2,38.52,77.04,Credit Card,East,2024-12-22,Sunday,Evening,No,Yes
3062,1682,68,Female,74992,Grocery,Cheese,1,183.79,183.79,Debit Card,West,2024-05-07,Tuesday,Morning,Yes,No
3063,1185,18,Male,38584,Sports,Basketball,2,20.01,40.02,Cash,East,2024-01-27,Saturday,Afternoon,Yes,No
3064,1478,46,Male,43821,Grocery,Cheese,2,445.1,890.2,Debit Card,North,2024-06-08,Saturday,Evening,No,Yes
3065,1052,67,Male,119700,Home,Lamp,3,305.24,915.72,Cash,North,2024-09-26,Thursday,Morning,No,Yes
3066,1557,63,Male,30033,Sports,Football,4,79.62,318.48,Credit Card,West,2024-02-13,Tuesday,Morning,Yes,Yes
3067,1598,66,Female,75504,Grocery,Bread,5,498.0,2490.0,Cash,East,2024-10-18,Friday,Afternoon,Yes,No
3068,1240,31,Male,72972,Sports,Tennis Racket,5,362.18,1810.9,Debit Card,North,2024-08-23,Friday,Afternoon,No,Yes
3069,1808,57,Male,55913,Grocery,Bread,1,410.43,410.43,Cash,North,2024-08-10,Saturday,Morning,No,Yes
3070,1961,22,Female,74069,Electronics,Phone,3,65.27,195.81,Credit Card,North,2024-01-25,Thursday,Afternoon,No,No
3071,1665,40,Female,72538,Clothing,Jacket,5,172.35,861.75,Credit Card,East,2024-10-21,Monday,Morning,No,Yes
3072,1343,20,Female,111082,Home,Chair,2,198.46,396.92,Cash,East,2024-12-12,Thursday,Afternoon,Yes,No
3073,1182,50,Female,74448,Electronics,Laptop,3,384.75,1154.25,Credit Card,North,2024-06-06,Thursday,Morning,No,Yes
3074,1783,60,Female,36027,Clothing,Jeans,2,57.49,114.98,Debit Card,East,2024-12-05,Thursday,Morning,No,Yes
3075,1890,30,Female,43974,Home,Lamp,4,227.32,909.28,Credit Card,West,2024-10-11,Friday,Evening,No,Yes
3076,1577,50,Female,99848,Clothing,Jeans,3,312.19,936.57,Credit Card,North,2024-07-21,Sunday,Evening,No,Yes
3077,1468,59,Male,86202,Clothing,Shirt,5,226.56,1132.8,Credit Card,West,2024-10-02,Wednesday,Evening,No,Yes
3078,1221,47,Female,36866,Electronics,Phone,3,289.62,868.86,Credit Card,West,2024-05-16,Thursday,Afternoon,Yes,No
3079,1252,46,Male,65442,Home,Chair,3,24.44,73.32,Cash,South,2024-07-18,Thursday,Afternoon,Yes,Yes
3080,1858,46,Female,81630,Sports,Football,4,450.47,1801.88,Cash,South,2024-01-26,Friday,Morning,Yes,No
3081,1975,31,Female,95053,Electronics,Phone,3,197.75,593.25,Debit Card,South,2024-02-07,Wednesday,Morning,Yes,No
3082,1027,53,Female,90009,Sports,Tennis Racket,3,394.9,1184.7,Credit Card,East,2024-04-29,Monday,Morning,No,Yes
3083,1185,39,Female,79893,Electronics,Laptop,5,272.13,1360.65,Cash,North,2024-06-19,Wednesday,Afternoon,Yes,No
3084,1669,56,Male,56940,Electronics,Phone,3,41.22,123.66,Credit Card,West,2024-06-22,Saturday,Evening,Yes,No
3085,1602,50,Female,86843,Sports,Basketball,5,445.56,2227.8,Cash,West,2024-08-13,Tuesday,Morning,No,Yes
3086,1820,20,Female,35764,Electronics,Tablet,3,469.63,1408.89,Credit Card,East,2024-05-02,Thursday,Morning,No,Yes
3087,1032,21,Female,107496,Electronics,Tablet,3,446.41,1339.23,Debit Card,South,2024-07-17,Wednesday,Evening,No,Yes
